Title,Image,URL,Rating,Num_Rating,Category,Address,Closed_Time
Warung Penyet Lesehan Mas Pur 2,https://lh5.googleusercontent.com/p/AF1QipPBLzNeL4DVIg6dEmGL90ISlhE7MTBwKSO37z1f=w122-h92-k-no,https://www.google.com/maps/place/Warung+Penyet+Lesehan+Mas+Pur+2/data=!4m7!3m6!1s0x2e708c002a7fc085:0x94e8be2b752506ac!8m2!3d-7.0562817!4d110.4290441!16s%2Fg%2F1hm5f5_g0!19sChIJhcB_KgCMcC4RrAYldSu-6JQ?authuser=0&hl=id&rclk=1,"4,2",(1.243),Jawa,Jl. Tirto Agung No.24, ⋅ Buka Kam pukul 09.30
"Nasi Kuning Ternate ""YAYA""",https://lh5.googleusercontent.com/p/AF1QipOG5FtO-tQ3tM3TNL1HcJxB79BZlF-Qi84tjpnN=w122-h92-k-no,https://www.google.com/maps/place/Nasi+Kuning+Ternate+%22YAYA%22/data=!4m7!3m6!1s0x2e708ea8368dfddb:0xafac04081a938b8d!8m2!3d-7.0571785!4d110.4356344!16s%2Fg%2F11fyzdj2_z!19sChIJ2_2NNqiOcC4RjYuTGggErK8?authuser=0&hl=id&rclk=1,"4,4",(133),Restoran,Jl. KH. Sirojudin No.22A, ⋅ Buka Kam pukul 06.00
KANE Semarang,https://lh5.googleusercontent.com/p/AF1QipPJvdsovVKyXldN7ChDXEPSb0pifc7mGvJst0OL=w80-h106-k-no,https://www.google.com/maps/place/KANE+Semarang/data=!4m7!3m6!1s0x2e708ea9ea46f481:0x9be227b2a0241bcb!8m2!3d-7.0570946!4d110.4335369!16s%2Fg%2F11bw4q9mmv!19sChIJgfRG6qmOcC4RyxskoLIn4ps?authuser=0&hl=id&rclk=1,"4,4",(2.402),Restoran,Jl. Jatimulyo No.8, ⋅ Buka Kam pukul 11.00
Warung Makan Mas Londo cabang Banjarsari (Sebelah gang Tunjungsari),https://lh5.googleusercontent.com/p/AF1QipPqn8rVDKSnR2rsTMLyjsa65udOfZtc8i0GpXVC=w122-h92-k-no,https://www.google.com/maps/place/Warung+Makan+Mas+Londo+cabang+Banjarsari+%28Sebelah+gang+Tunjungsari%29/data=!4m7!3m6!1s0x2e708ea89d9cd89d:0x5fcdf17b1f5f4564!8m2!3d-7.0593137!4d110.4381423!16s%2Fg%2F11dylvryf5!19sChIJndicnaiOcC4RZEVfH3vxzV8?authuser=0&hl=id&rclk=1,"4,7",(588),Restoran,Gg. Tunjung Sari No.135, ⋅ Buka Kam pukul 09.00
Lesehan Oemah Gloegu,https://lh5.googleusercontent.com/p/AF1QipPoAJvvaVuIF5FU_uit0f03fni0N9-6PdTBqXRO=w122-h92-k-no,https://www.google.com/maps/place/Lesehan+Oemah+Gloegu/data=!4m7!3m6!1s0x2e708eaf2e8a9053:0x70703bf6447b3678!8m2!3d-7.0606902!4d110.443286!16s%2Fg%2F11g6pyb57x!19sChIJU5CKLq-OcC4ReDZ7RPY7cHA?authuser=0&hl=id&rclk=1,"4,5",(182),Sup,"WCQV+P8F, Jl. Banjarsari", ⋅ Buka Kam pukul 09.30
Warung Makan Ragil,https://lh5.googleusercontent.com/p/AF1QipPDsu8wnd-8sT8osl1B3gDlTwQsZT4OVT9vaTR1=w161-h92-k-no,https://www.google.com/maps/place/Warung+Makan+Ragil/data=!4m7!3m6!1s0x2e708ea9e6c81841:0xf71dd9e5a97eebff!8m2!3d-7.0595432!4d110.4381924!16s%2Fg%2F11c52026h9!19sChIJQRjI5qmOcC4R_-t-qeXZHfc?authuser=0&hl=id&rclk=1,"4,2",(175),Jawa,Jl. Banjarsari No.23, ⋅ Buka Kam pukul 11.00
Warunk Bang Ali (special Aneka Nasi Goreng Dan Aneka Bakmi),https://lh5.googleusercontent.com/p/AF1QipPXAL2o32svrRThPQ9Y79Tof_5SK6S1JRRKbRvd=w122-h92-k-no,https://www.google.com/maps/place/Warunk+Bang+Ali+%28special+Aneka+Nasi+Goreng+Dan+Aneka+Bakmi%29/data=!4m7!3m6!1s0x2e708ea5564ce4b5:0x1e7e3d82fc60c8d5!8m2!3d-7.0656617!4d110.4382108!16s%2Fg%2F11c600bbf1!19sChIJteRMVqWOcC4R1chg_II9fh4?authuser=0&hl=id&rclk=1,"4,4",(233),Halal,"Jalan Mulawarman Raya, Kelurahan Jl. Banjarsari No.57", ⋅ Buka Kam pukul 10.00
Markoni Cak Eco,https://lh5.googleusercontent.com/p/AF1QipNIhp01-gV09nF7m3I90QxDNRTJq-v93iQU96a9=w80-h106-k-no,https://www.google.com/maps/place/Markoni+Cak+Eco/data=!4m7!3m6!1s0x2e708ea83373474b:0x9f5f1cbfec5b6787!8m2!3d-7.0569712!4d110.4352794!16s%2Fg%2F11g6s7s2sh!19sChIJS0dzM6iOcC4Rh2db7L8cX58?authuser=0&hl=id&rclk=1,"4,6",(1.063),China,, ⋅ Buka Kam pukul 11.00
Ayam Panggang Lombok Cengis Tembalang,https://lh5.googleusercontent.com/p/AF1QipOZ3SjSwQ6noCs8uyiTjXQMrPMgnIye2bwIeD6f=w122-h92-k-no,https://www.google.com/maps/place/Ayam+Panggang+Lombok+Cengis+Tembalang/data=!4m7!3m6!1s0x2e708d7ca3639fd5:0x4cbac333b7e6fdc5!8m2!3d-7.055267!4d110.4299824!16s%2Fg%2F11fkq715s8!19sChIJ1Z9jo3yNcC4Rxf3mtzPDukw?authuser=0&hl=id&rclk=1,"4,5",(425),Ayam,Jl. Tirto Agung No.17a, ⋅ Buka Kam pukul 10.00
Waroeng Singgah Bambu,https://lh5.googleusercontent.com/p/AF1QipPWgY-V92fnXj_FvrY302KBREPBHjwMGBZY42Dt=w122-h92-k-no,https://www.google.com/maps/place/Waroeng+Singgah+Bambu/data=!4m7!3m6!1s0x2e708ea7fe95b667:0x4c78ccfad3e140a5!8m2!3d-7.0561998!4d110.438445!16s%2Fg%2F11c60jfhmj!19sChIJZ7aV_qeOcC4RpUDh0_rMeEw?authuser=0&hl=id&rclk=1,"4,6",(114),Rumah Makan,Jl. Prof. Sudarto Jl. Tunjungsari No.1, ⋅ Buka Kam pukul 10.30
Warteg Kharisma Bahari,https://lh5.googleusercontent.com/p/AF1QipNeS3F4OtztGVM_SfdcmYO7n9c1x89rjRo4m3u-=w163-h92-k-no,https://www.google.com/maps/place/Warteg+Kharisma+Bahari/data=!4m7!3m6!1s0x2e708f80575956d7:0xf595a7e54258559d!8m2!3d-7.0556966!4d110.4363773!16s%2Fg%2F11h8jccwjr!19sChIJ11ZZV4CPcC4RnVVYQuWnlfU?authuser=0&hl=id&rclk=1,"4,5",(224),Tegal,Jl. KH. Sirojudin Kel No.1G,
Warung Makan Siwungu,https://lh5.googleusercontent.com/p/AF1QipPZh64Zb7iBqS5H7zZUyMsI1MKuGWNPkeuMJha6=w80-h106-k-no,https://www.google.com/maps/place/Warung+Makan+Siwungu/data=!4m7!3m6!1s0x2e708ea7f6c82c81:0xa912e7074da257cb!8m2!3d-7.056215!4d110.439148!16s%2Fg%2F11dy_k3qq6!19sChIJgSzI9qeOcC4Ry1eiTQfnEqk?authuser=0&hl=id&rclk=1,"4,5",(76),Indonesia,"Jalan Prof Sudharto, Tembalang", ⋅ Buka Kam pukul 08.00
BURJO PRIANGAN2,https://lh5.googleusercontent.com/p/AF1QipO8YqEiH0W39y2AKstMRBuqKUB_pPhCoI6DIJrs=w80-h142-k-no,https://www.google.com/maps/place/BURJO+PRIANGAN2/data=!4m7!3m6!1s0x2e708f1d62328e6f:0x7242fd8e44f0307a!8m2!3d-7.0582689!4d110.4393165!16s%2Fg%2F11fsnx5zkc!19sChIJb44yYh2PcC4RejDwRI79QnI?authuser=0&hl=id&rclk=1,"4,8",(57),Restoran,Gg. Tirta Sari No.1,
